,index,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
267,257,3.445559545,-2.008682582,33.6772594,1.999,2.54,2415.656,1.855004521,1019.235,3434.891
268,258,3.444563216,-2.0072178,33.70729504,1.999,2.539,2425.063,1.855004521,1009.828,3434.891
269,259,3.443482772,-2.00940254,33.7463556,1.999,2.538,2434.485,1.855004521,1000.406,3434.891
270,260,3.442459512,-2.008347618,33.77952364,1.999,2.536,2443.86,1.855004521,991.031,3434.891
271,261,3.441146567,-2.007600824,33.80336216,1.999,2.536,2453.203,1.855004521,981.688,3434.891
272,262,3.440127621,-2.010951423,33.81832283,1.999,2.534,2462.563,1.855004521,972.328,3434.891
273,263,3.438913885,-2.009469357,33.83217746,1.999,2.533,2472.016,1.855004521,962.875,3434.891
274,264,3.437849358,-2.010441859,33.87136761,1.999,2.532,2481.453,1.855004521,953.438,3434.891
275,265,3.436654146,-2.007271554,33.90215693,1.999,2.531,2490.891,1.855004521,944.0,3434.891
276,266,3.435558415,-2.010333353,33.94307505,1.999,2.53,2500.281,1.855004521,934.61,3434.891
277,267,3.434315013,-2.007726097,33.96658514,1.999,2.529,2509.625,1.855004521,925.266,3434.891
278,268,3.433143625,-2.008300269,34.00198001,1.999,2.528,2519.031,1.855004521,915.86,3434.891
279,269,3.431916253,-2.008453119,34.02999658,1.999,2.526,2528.453,1.855004521,906.438,3434.891
280,270,3.430823469,-2.00993437,34.0657451,1.999,2.525,2537.781,1.855004521,897.11,3434.891
281,271,3.429648559,-2.010559484,34.10104903,1.999,2.524,2547.172,1.855004521,887.719,3434.891
282,272,3.428465711,-2.010826202,34.1207564,1.999,2.523,2556.547,1.855004521,878.344,3434.891
283,273,3.42701259,-2.00794208,34.15384698,1.999,2.522,2565.985,1.855004521,868.906,3434.891
284,274,3.42613953,-2.003208524,34.19299549,1.999,2.52,2575.406,1.855004521,859.485,3434.891
285,275,3.424726682,-2.008802454,34.21599912,1.999,2.519,2584.781,1.855004521,850.11,3434.891
286,276,3.423451696,-2.01077428,34.24589052,1.999,2.518,2594.141,1.855004521,840.75,3434.891
287,277,3.422207277,-2.011631491,34.28959264,1.999,2.516,2603.531,1.855004521,831.36,3434.891
288,278,3.420833327,-2.00852813,34.32021604,1.9988,2.515,2612.906,1.855004521,821.985,3434.891
289,279,3.419712453,-2.010147772,34.35323044,1.999,2.514,2622.266,1.855004521,812.625,3434.891
290,280,3.418318238,-2.009539746,34.38825429,1.999,2.513,2631.672,1.855004521,803.219,3434.891
291,281,3.416944154,-2.009423897,34.40908004,1.999,2.512,2641.125,1.855004521,793.766,3434.891
292,282,3.415381283,-2.008633763,34.4478902,1.999,2.51,2650.547,1.855004521,784.344,3434.891
293,283,3.41401085,-2.008738899,34.49513705,1.999,2.509,2659.891,1.855004521,775.0,3434.891
294,284,3.4128459,-2.007061183,34.52968416,1.999,2.507,2669.281,1.855004521,765.61,3434.891
295,285,3.411572229,-2.010324016,34.55281402,1.999,2.506,2678.672,1.855004521,756.219,3434.891
296,286,3.410045282,-2.012063942,34.59487918,1.999,2.504,2688.016,1.855004521,746.875,3434.891
297,287,3.408435404,-2.009102277,34.62716897,1.999,2.503,2697.36,1.855004521,737.531,3434.891
298,288,3.407192841,-2.009255226,34.66831955,1.999,2.502,2706.735,1.855004521,728.156,3434.891
299,289,3.405689507,-2.010953925,34.69472358,1.999,2.5,2716.11,1.855004521,718.781,3434.891
300,290,3.404031446,-2.009877463,34.73351653,1.999,2.499,2725.453,1.855004521,709.438,3434.891
301,291,3.402414633,-2.010348361,34.75837321,1.999,2.497,2734.828,1.855004521,700.063,3434.891
302,292,3.401031745,-2.010643676,34.79350304,1.999,2.496,2744.188,1.855004521,690.703,3434.891
303,293,3.399585054,-2.009700997,34.82778469,1.999,2.494,2753.594,1.855004521,681.297,3434.891
304,294,3.397868717,-2.010115754,34.86682315,1.999,2.492,2762.969,1.855004521,671.922,3434.891
305,295,3.396104704,-2.00857948,34.91579593,1.999,2.491,2772.375,1.855004521,662.516,3434.891
306,296,3.394416952,-2.006676065,34.93879443,1.999,2.489,2781.688,1.855004521,653.203,3434.891
307,297,3.392722242,-2.010435534,34.96806182,1.999,2.487,2791.047,1.855004521,643.844,3434.891
308,298,3.390799392,-2.007739606,34.99940058,1.999,2.486,2800.406,1.855004521,634.485,3434.891
309,299,3.389216497,-2.007276827,35.04715415,1.999,2.484,2809.75,1.855004521,625.141,3434.891
310,300,3.387278073,-2.008588981,35.10217461,1.999,2.482,2819.156,1.855004521,615.735,3434.891
311,301,3.385407098,-2.010299341,35.11756251,1.999,2.48,2828.531,1.855004521,606.36,3434.891
312,302,3.383441497,-2.010515594,35.15940369,1.999,2.478,2837.891,1.855004521,597.0,3434.891
313,303,3.381475286,-2.012137799,35.20307013,1.999,2.476,2847.297,1.855004521,587.594,3434.891
314,304,3.379393252,-2.007840131,35.22621577,1.999,2.474,2856.688,1.855004521,578.203,3434.891
315,305,3.377217785,-2.009607401,35.26370519,1.999,2.472,2866.078,1.855004521,568.813,3434.891
316,306,3.374932034,-2.006979964,35.31669588,1.999,2.47,2875.578,1.855004521,559.313,3434.891
317,307,3.372757038,-2.009542185,35.35430106,1.999,2.468,2884.985,1.855004521,549.906,3434.891
318,308,3.370243271,-2.007025942,35.38761004,1.999,2.465,2894.36,1.855004521,540.531,3434.891
319,309,3.36776638,-2.008881083,35.42050202,1.999,2.463,2903.828,1.855004521,531.063,3434.891
320,310,3.365295862,-2.009798025,35.45008183,1.999,2.46,2913.219,1.855004521,521.672,3434.891
321,311,3.362607917,-2.010290002,35.48709635,1.999,2.458,2922.625,1.855004521,512.266,3434.891
322,312,3.359698455,-2.009018102,35.51970774,1.999,2.455,2931.985,1.855004521,502.906,3434.891
323,313,3.356837569,-2.010038355,35.56921425,1.999,2.452,2941.344,1.855004521,493.547,3434.891
324,314,3.353827737,-2.009594708,35.60491909,1.999,2.449,2950.735,1.855004521,484.156,3434.891
325,315,3.350590067,-2.008556757,35.64707859,1.999,2.446,2960.219,1.855004521,474.672,3434.891
326,316,3.347533959,-2.00868585,35.6893836,1.999,2.443,2969.641,1.855004521,465.25,3434.891
327,317,3.343951782,-2.010216657,35.72896192,1.999,2.44,2979.016,1.855004521,455.875,3434.891
328,318,3.340288319,-2.008107658,35.77149435,1.9988,2.436,2988.469,1.855004521,446.422,3434.891
329,319,3.336417828,-2.011410238,35.81508777,1.999,2.432,2997.891,1.855004521,437.0,3434.891
330,320,3.332287738,-2.009108394,35.85503183,1.999,2.428,3007.281,1.855004521,427.61,3434.891
331,321,3.328031608,-2.009790651,35.87925704,1.999,2.424,3016.656,1.855004521,418.235,3434.891
332,322,3.323524392,-2.009421205,35.93492821,1.999,2.419,3026.047,1.855004521,408.844,3434.891
333,323,3.318548681,-2.00888252,35.97875319,1.999,2.414,3035.406,1.855004521,399.485,3434.891
334,324,3.313625778,-2.008651092,36.02720082,1.999,2.41,3044.766,1.855004521,390.125,3434.891
335,325,3.308554589,-2.010019239,36.06670309,1.999,2.404,3054.125,1.855004521,380.766,3434.891
336,326,3.302673624,-2.006443128,36.11653845,1.999,2.398,3063.453,1.855004521,371.438,3434.891
337,327,3.2965244,-2.00916958,36.15790035,1.999,2.392,3072.844,1.855004521,362.047,3434.891
338,328,3.290080561,-2.008609043,36.20022441,1.999,2.386,3082.25,1.855004521,352.641,3434.891
339,329,3.282974414,-2.008675116,36.26498196,1.999,2.38,3091.625,1.855004521,343.266,3434.891
340,330,3.275646371,-2.009306026,36.29694933,1.999,2.372,3101.094,1.855004521,333.797,3434.891
341,331,3.267842221,-2.007876891,36.34399968,1.999,2.365,3110.5,1.855004521,324.391,3434.891
342,332,3.25929394,-2.011006372,36.39376535,1.999,2.356,3119.875,1.855004521,315.016,3434.891
343,333,3.250429996,-2.008541335,36.44873112,1.999,2.348,3129.235,1.855004521,305.656,3434.891
344,334,3.240983415,-2.012819051,36.48666593,1.999,2.339,3138.641,1.855004521,296.25,3434.891
345,335,3.230757234,-2.008115725,36.53643849,1.999,2.329,3148.0,1.855004521,286.891,3434.891
346,336,3.21982384,-2.010297356,36.615408,1.999,2.318,3157.375,1.855004521,277.516,3434.891
347,337,3.20822583,-2.007926107,36.66567622,1.999,2.307,3166.75,1.855004521,268.141,3434.891
348,338,3.195913553,-2.008863564,36.72713391,1.999,2.295,3176.094,1.855004521,258.797,3434.891
349,339,3.182530035,-2.008259637,36.78756901,1.999,2.282,3185.61,1.855004521,249.281,3434.891
350,340,3.168238239,-2.009464827,36.84699854,1.999,2.268,3195.141,1.855004521,239.75,3434.891
351,341,3.152681471,-2.009331364,36.89255802,1.999,2.253,3204.719,1.855004521,230.172,3434.891
352,342,3.135852415,-2.009424621,36.94042249,1.999,2.237,3214.25,1.855004521,220.641,3434.891
353,343,3.117920633,-2.009072833,37.01078494,1.999,2.219,3223.797,1.855004521,211.094,3434.891
354,344,3.098495943,-2.009121987,37.06420848,1.999,2.201,3233.344,1.855004521,201.547,3434.891
355,345,3.077460433,-2.010784288,37.12918843,1.999,2.181,3242.938,1.855004521,191.953,3434.891
356,346,3.054645903,-2.009644451,37.1919201,1.999,2.158,3252.469,1.855004521,182.422,3434.891
357,347,3.029738537,-2.010459831,37.25910159,1.999,2.134,3262.047,1.855004521,172.844,3434.891
358,348,3.002309007,-2.009620232,37.30506746,1.9988,2.108,3271.578,1.855004521,163.313,3434.891
359,349,2.972286536,-2.008388941,37.35819288,1.999,2.079,3281.11,1.855004521,153.781,3434.891
360,350,2.937890024,-2.007048026,37.4416445,1.999,2.047,3290.719,1.855004521,144.172,3434.891
361,351,2.898600983,-2.007466284,37.52962111,1.999,2.01,3300.25,1.855004521,134.641,3434.891
362,352,2.852847141,-2.009377136,37.58864202,1.999,1.968,3309.813,1.855004521,125.078,3434.891
363,353,2.799188217,-2.01162789,37.66806419,1.999,1.917,3319.36,1.855004521,115.531,3434.891
364,354,2.735409072,-2.009441218,37.75935224,1.999,1.858,3328.906,1.855004521,105.985,3434.891
365,355,2.659657642,-2.009503103,37.8382215,1.999,1.789,3338.438,1.855004521,96.453,3434.891
366,356,2.570864905,-2.01080667,37.94777435,1.999,1.707,3347.953,1.855004521,86.938,3434.891
367,357,2.472160843,-2.009283763,38.07116981,1.999,1.61,3357.531,1.855004521,77.36,3434.891
368,358,2.861097337,0.001324044,38.1018031,0.0006,0.0,3367.141,1.855004521,67.75,3434.891
369,359,2.919886787,0.000621857,38.03571857,0.0006,0.0,3376.828,1.855004521,58.063,3434.891
370,360,2.955990481,0.000945764,37.92065826,0.0006,0.0,3386.563,1.855004521,48.328,3434.891
371,361,2.982858356,0.000811502,37.78596208,0.0006,0.0,3396.203,1.855004521,38.688,3434.891
372,362,3.004687162,0.00106157,37.65547881,0.0006,0.0,3405.875,1.855004521,29.016,3434.891
373,363,3.023145782,-0.000573616,37.48560274,0.0006,0.0,3415.578,1.855004521,19.313,3434.891
374,364,3.03929258,-0.001465795,37.35113019,0.0006,0.0,3425.25,1.855004521,9.641,3434.891
375,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
376,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
377,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
378,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
379,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
380,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
381,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
382,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
383,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
384,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
385,365,3.053230339,-0.002433415,37.2056713,0.0006,0.0,3434.891,1.855004521,0.0,0.0
386,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
387,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
388,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
389,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
390,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
391,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
392,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
393,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
394,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
395,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
396,366,4.186516053,5.17e-05,24.31478707,0.0006,0.0,0.0,1.843195532,3425.485,3425.485
397,367,4.186703558,0.002300666,24.31987985,0.0006,4.202,9.438,1.843195532,3416.047,3425.485
398,368,3.983069783,-2.009352272,24.34853538,1.9988,3.05,19.672,1.843195532,3405.813,3425.485
399,369,3.967772847,-2.007568805,24.41735762,1.9986,3.044,29.141,1.843195532,3396.344,3425.485
400,370,3.955925111,-2.007181613,24.49035162,1.9986,3.033,38.578,1.843195532,3386.907,3425.485
401,371,3.946050231,-2.008490686,24.5775321,1.9986,3.024,48.063,1.843195532,3377.422,3425.485
402,372,3.937050009,-2.009553984,24.6795324,1.9986,3.012,57.516,1.843195532,3367.969,3425.485
403,373,3.929236134,-2.0089488,24.74894072,1.9986,3.006,66.969,1.843195532,3358.516,3425.485
404,374,3.921742409,-2.006625522,24.85762747,1.9986,2.997,76.5,1.843195532,3348.985,3425.485
405,375,3.915081714,-2.008627944,24.94848523,1.9986,2.992,85.922,1.843195532,3339.563,3425.485
406,376,3.908868681,-2.009836659,25.03866983,1.9986,2.987,95.422,1.843195532,3330.063,3425.485
407,377,3.903152044,-2.008381985,25.12932718,1.9986,2.983,104.891,1.843195532,3320.594,3425.485
408,378,3.89765229,-2.004822043,25.21262572,1.9986,2.979,114.344,1.843195532,3311.141,3425.485
409,379,3.892442614,-2.011390731,25.31334049,1.9986,2.975,123.782,1.843195532,3301.703,3425.485
410,380,3.887332765,-2.010604407,25.40078462,1.9986,2.971,133.282,1.843195532,3292.203,3425.485
411,381,3.882582846,-2.005139939,25.49911239,1.9986,2.966,142.719,1.843195532,3282.766,3425.485
412,382,3.878295833,-2.009163133,25.57482866,1.9986,2.961,152.203,1.843195532,3273.282,3425.485
413,383,3.87416002,-2.010924656,25.66284973,1.9986,2.958,161.641,1.843195532,3263.844,3425.485
414,384,3.869866332,-2.00984789,25.76699911,1.9986,2.954,171.125,1.843195532,3254.36,3425.485
415,385,3.866028657,-2.010199415,25.85509444,1.9986,2.95,180.563,1.843195532,3244.922,3425.485
416,386,3.861872395,-2.008140628,25.94709236,1.9986,2.947,190.063,1.843195532,3235.422,3425.485
417,387,3.858251286,-2.005875927,26.03537018,1.9986,2.944,199.594,1.843195532,3225.891,3425.485
418,388,3.854528469,-2.006463675,26.12341893,1.9986,2.941,209.078,1.843195532,3216.407,3425.485
419,389,3.850935634,-2.008254086,26.21193719,1.9986,2.937,218.547,1.843195532,3206.938,3425.485
420,390,3.847453139,-2.003820393,26.29250578,1.9986,2.935,227.969,1.843195532,3197.516,3425.485
421,391,3.844287319,-2.009427678,26.38002313,1.9988,2.931,237.422,1.843195532,3188.063,3425.485
422,392,3.840852059,-2.008905219,26.45613878,1.9986,2.929,246.86,1.843195532,3178.625,3425.485
423,393,3.837849278,-2.010517958,26.54678831,1.9988,2.926,256.282,1.843195532,3169.203,3425.485
424,394,3.834809593,-2.007274629,26.62106063,1.9988,2.923,265.735,1.843195532,3159.75,3425.485
425,395,3.831714954,-2.008558428,26.70381916,1.9986,2.92,275.266,1.843195532,3150.219,3425.485
426,396,3.828606463,-2.008351837,26.78073266,1.9986,2.917,284.703,1.843195532,3140.782,3425.485
427,397,3.825720543,-2.008225425,26.86134013,1.9986,2.914,294.203,1.843195532,3131.282,3425.485
428,398,3.822983019,-2.006132325,26.94706854,1.9986,2.911,303.672,1.843195532,3121.813,3425.485
429,399,3.820137676,-2.010042361,27.01375971,1.9986,2.909,313.094,1.843195532,3112.391,3425.485
430,400,3.817386177,-2.011043929,27.10021211,1.9986,2.906,322.563,1.843195532,3102.922,3425.485
431,401,3.814676865,-2.008985034,27.1900221,1.9986,2.904,332.063,1.843195532,3093.422,3425.485
432,402,3.811907378,-2.011352382,27.25612349,1.9986,2.901,341.594,1.843195532,3083.891,3425.485
433,403,3.809300959,-2.010213472,27.34008374,1.9986,2.899,351.016,1.843195532,3074.469,3425.485
434,404,3.80662636,-2.008588421,27.40376953,1.9986,2.897,360.532,1.843195532,3064.953,3425.485
435,405,3.804212579,-2.007061863,27.48711735,1.9986,2.894,369.938,1.843195532,3055.547,3425.485
436,406,3.801605915,-2.007811378,27.54934446,1.9986,2.892,379.422,1.843195532,3046.063,3425.485
437,407,3.798999311,-2.007661311,27.63499528,1.9988,2.889,388.953,1.843195532,3036.532,3425.485
438,408,3.796659353,-2.00798871,27.702674,1.9986,2.887,398.391,1.843195532,3027.094,3425.485
439,409,3.794257849,-2.008762526,27.7692607,1.9986,2.885,407.907,1.843195532,3017.578,3425.485
440,410,3.791616494,-2.008919027,27.85361328,1.9986,2.882,417.453,1.843195532,3008.032,3425.485
441,411,3.789206548,-2.008597041,27.92865781,1.9986,2.88,426.907,1.843195532,2998.578,3425.485
442,412,3.786564112,-2.008553023,28.00293812,1.9986,2.878,436.36,1.843195532,2989.125,3425.485
443,413,3.784070125,-2.010649144,28.07633695,1.9986,2.876,445.828,1.843195532,2979.657,3425.485
444,414,3.781642879,-2.008677484,28.14462101,1.9988,2.874,455.25,1.843195532,2970.235,3425.485
445,415,3.779335165,-2.009033491,28.21059198,1.9986,2.871,464.703,1.843195532,2960.782,3425.485
446,416,3.77682299,-2.009457752,28.26371091,1.9986,2.869,474.219,1.843195532,2951.266,3425.485
447,417,3.774176935,-2.010250008,28.33526575,1.9986,2.866,483.625,1.843195532,2941.86,3425.485
448,418,3.771834928,-2.007225727,28.41249956,1.9986,2.864,493.11,1.843195532,2932.375,3425.485
449,419,3.769257308,-2.006414235,28.47228953,1.9988,2.862,502.547,1.843195532,2922.938,3425.485
450,420,3.766752971,-2.009082447,28.54122023,1.9986,2.86,512.032,1.843195532,2913.453,3425.485
451,421,3.76457179,-2.006514998,28.59682729,1.9988,2.857,521.438,1.843195532,2904.047,3425.485
452,422,3.761955008,-2.008140665,28.67149371,1.9986,2.855,530.953,1.843195532,2894.532,3425.485
453,423,3.759664131,-2.009278603,28.71051468,1.9988,2.853,540.391,1.843195532,2885.094,3425.485
454,424,3.757307468,-2.010178261,28.78228695,1.9986,2.851,549.907,1.843195532,2875.578,3425.485
455,425,3.754847259,-2.010156898,28.83088352,1.9986,2.849,559.313,1.843195532,2866.172,3425.485
456,426,3.752422617,-2.00896676,28.88530948,1.9986,2.846,568.75,1.843195532,2856.735,3425.485
457,427,3.750014129,-2.009719982,28.94887287,1.9986,2.844,578.235,1.843195532,2847.25,3425.485
458,428,3.747729485,-2.007686224,28.98918454,1.9988,2.842,587.672,1.843195532,2837.813,3425.485
459,429,3.745476858,-2.006456576,29.04746836,1.9986,2.84,597.125,1.843195532,2828.36,3425.485
460,430,3.743319041,-2.010117248,29.08947716,1.9986,2.838,606.61,1.843195532,2818.875,3425.485
461,431,3.740800511,-2.008231359,29.14161409,1.9988,2.836,616.032,1.843195532,2809.453,3425.485
462,432,3.738565902,-2.008611837,29.18458107,1.9986,2.833,625.485,1.843195532,2800.0,3425.485
463,433,3.736417394,-2.009698586,29.22220458,1.9986,2.831,634.969,1.843195532,2790.516,3425.485
464,434,3.734376158,-2.007855146,29.26793977,1.9986,2.829,644.391,1.843195532,2781.094,3425.485
465,435,3.731940652,-2.008293441,29.30443868,1.9986,2.827,653.891,1.843195532,2771.594,3425.485
466,436,3.729744176,-2.008911254,29.34189771,1.9988,2.825,663.407,1.843195532,2762.078,3425.485
467,437,3.727700146,-2.011152276,29.3775133,1.9988,2.823,672.86,1.843195532,2752.625,3425.485
468,438,3.725655002,-2.007482276,29.40942652,1.9986,2.821,682.344,1.843195532,2743.141,3425.485
469,439,3.723418927,-2.008764889,29.4409166,1.9988,2.819,691.782,1.843195532,2733.703,3425.485
470,440,3.721464176,-2.011445496,29.46365053,1.9988,2.817,701.266,1.843195532,2724.219,3425.485
471,441,3.719120787,-2.008185635,29.49937458,1.9988,2.815,710.735,1.843195532,2714.75,3425.485
472,442,3.717034353,-2.008410251,29.53106298,1.9988,2.813,720.219,1.843195532,2705.266,3425.485
473,443,3.714938768,-2.008334283,29.55426902,1.9988,2.81,729.719,1.843195532,2695.766,3425.485
474,444,3.712826867,-2.008881571,29.58262906,1.9986,2.809,739.266,1.843195532,2686.219,3425.485
475,445,3.710522013,-2.006164911,29.61623983,1.9988,2.807,748.719,1.843195532,2676.766,3425.485
476,446,3.708718426,-2.009654036,29.64170179,1.9986,2.805,758.188,1.843195532,2667.297,3425.485
477,447,3.706421285,-2.00858515,29.66305064,1.9988,2.802,767.735,1.843195532,2657.75,3425.485
478,448,3.704518504,-2.009856023,29.67316364,1.9986,2.8,777.172,1.843195532,2648.313,3425.485
